ENSGID	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80
ENSG00000162994	1.193042	0.41270500000000004	0.905309	0.6148399999999999	1.075768	1.2494299999999998	0.421984	0.885855	1.43049	1.783467	0.730212	1.864668	0.333746	1.15026	1.010741	1.7068150000000002	1.110492	1.0554459999999999	2.2378080000000002	0.26261	0.5282939999999999	0.5157430000000001	0.7371770000000001	1.6565439999999998	0.55694	1.04742	1.560198	2.19342	7.391756	0.60307	0.19961099999999998	0.532047	0.7318939999999999	0.94709	0.562999	1.7060520000000001	0.659097	0.683949	11.010932	0.723707	0.604328
ENSG00000117262	15.584845999999999	16.882072	15.540071	8.6765	4.612982	9.843836999999999	2.6928349999999996	2.4888619999999997	11.906596	13.81454	9.911017	7.707517999999999	7.022968	24.554358999999998	12.767104	24.868547	17.356771	49.098206	9.876011	30.489634000000002	5.279297	4.836296	8.105733	7.813667	2.294739	16.092194	22.340513	4.269737999999999	5.398095	8.073208000000001	2.599354	2.097334	4.752021	20.579575	5.641539	8.815862	9.371065	11.960778	11.962411	8.832681	18.031006
ENSG00000183542	0.21835300000000002	0.024297	0.091129	0.040264	0.034513999999999996	0.0	0.021167	0.014516	0.0	0.273976	0.026087	0.0	0.06655	0.00299	0.116432	0.28357899999999997	0.0	0.09289800000000001	0.052548000000000004	0.04353	2.490607	0.019312	0.042197000000000005	0.717086	0.10503900000000001	0.567342	0.167962	0.145259	0.28862600000000005	0.05873	0.01469	0.08014199999999999	0.0	0.084588	0.015747	0.0	0.156743	0.040595	0.040076	0.207067	0.013624
ENSG00000015475	20.016865	39.709377	13.162351999999998	15.793717000000001	30.535595	60.483684999999994	15.175145	27.723701000000002	33.632038	39.257641	4.973655	13.830906	16.495665	27.751787	46.624863	26.001209	12.209859	41.89835	32.596889000000004	15.224545	15.282520000000002	21.887163	36.537689	18.600012	9.222749	3.1950119999999997	10.605597999999999	11.631528	14.433225	8.792658	18.573689	32.982136	27.825308000000003	32.838303	29.451086	15.914554999999998	15.852410999999998	33.994537	33.844929	20.140345	18.190659
ENSG00000261429	0.0	0.0	0.0	0.0	0.0	0.0	0.079415	0.00924	0.0	0.0	0.0	0.0	0.192021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01315	0.0	0.070153	0.0	0.0	0.0	0.02972	0.0	0.016141	0.0	0.0	0.034466000000000004	0.0	0.0	0.0	0.113272	0.0	0.0	0.064062	0.0
ENSG00000166454	8.876294999999999	6.903971	8.382885	10.470249	7.2517059999999995	10.412367	5.876876	5.764083	9.061581	9.847631	10.505847	13.806103	7.361274000000001	8.261714	7.493819	10.883778	5.198535	10.525052	15.313235	19.713486	10.201991	1.634534	9.678658	11.500894	6.639523	8.105924	7.491491000000001	6.241879	19.080557000000002	4.654332	5.1979489999999995	1.426882	5.085651	6.641891	5.346712999999999	5.830088	4.473733	12.545557	18.796276000000002	11.091856	11.64359
ENSG00000233038	0.10835	0.26168800000000003	0.08797999999999999	0.045744	0.23482199999999998	0.061046	0.057921	0.078436	0.21083000000000002	0.9483870000000001	0.055353	0.15979000000000002	0.172274	0.098837	0.272826	0.222925	0.034678	0.8431540000000001	0.39710100000000004	0.053521000000000006	0.904833	0.191418	0.079012	0.8733559999999999	0.21796	0.12093499999999999	0.035396	0.099466	0.287058	0.094139	0.020769	0.054153999999999994	0.629946	0.417839	0.22216599999999997	0.10706800000000001	0.13560999999999998	0.104854	0.390338	0.314175	0.171276
ENSG00000185522	4.970655000000001	4.594583	4.444336	3.608368	5.181959	11.992008	3.242843	3.641785	5.032125	3.3968230000000004	7.480324	4.539992	3.403797	4.86105	2.069787	4.016166	3.5952669999999998	2.273056	4.103504	4.944737	2.648406	8.070053	10.707609	3.8147580000000003	2.4497970000000002	1.016382	9.534506	2.175251	7.377936	2.502891	3.7102180000000002	6.480015	3.196108	3.015775	3.776942	13.932946	4.423904	3.861907	14.550417999999999	2.4253009999999997	1.706982
ENSG00000248554	0.0	0.098714	0.06883	0.022285	0.102844	0.393725	0.020909999999999998	0.046981	0.12308699999999999	0.217022	0.06529	0.29104	0.0	0.178706	0.070502	0.058691999999999994	0.127571	0.098537	0.085436	0.08093600000000001	0.13205899999999998	0.258087	0.085588	0.067302	0.077876	0.116694	0.096332	0.412709	1.1704	0.121269	0.097569	0.115347	0.23131500000000002	0.173375	0.166877	0.097028	0.0	0.16688	0.589078	0.0	0.11609000000000001
ENSG00000278840	0.0	0.0	0.0	0.0	0.0	0.0	0.33931999999999995	0.358655	0.05248200000000001	0.08111900000000001	0.0		0.0	0.020072	0.0	0.0	0.413184	0.0	0.0	2.394352	0.041819999999999996	0.0	0.8079430000000001	0.8528	0.0	0.014158	0.0	0.0	0.323922	0.659941	0.0	0.086013	0.0	0.0	0.0		0.249383	0.0	3.6464559999999997	0.0	0.051986000000000004
ENSG00000278558	0.418666	0.107071	1.039894	0.185659	4.2949589999999995	1.310074	0.5028819999999999	1.519007	0.7682859999999999	0.311533	0.11918800000000002	0.11598800000000001	0.067188	0.613671	0.9562	0.110207	0.0	0.7561140000000001	1.448232		1.9754369999999999	0.7690359999999999	3.6288730000000005	0.200665	0.6858	0.22603600000000001	0.208992	0.021906000000000002	0.799747	0.028585000000000003	0.201256	1.9284990000000002	0.919809	0.690674	1.220566	2.442641	0.07399700000000001	0.226181	3.0363740000000004	2.2137189999999998	0.701227
ENSG00000254689		0.040875999999999996							0.074989		0.028079000000000003		0.064557		0.101936				0.08279199999999999		0.061025	0.043214999999999996	0.080044	0.064868	0.025713999999999997					0.06082100000000001		0.047721		0.043101		0.051338				0.060986	
ENSG00000254673	17.045618	43.933796	14.337764000000002	10.065581	16.19334	25.358486	4.512378	12.387425	15.88807	16.394054	15.718781	10.10904	7.944113000000001	28.759571	32.86076	59.765663	30.550836999999998	39.220303	5.597168	50.040966	23.483683	26.762455	8.531751	25.194855	21.995123	16.385935	18.993212	16.872017	26.166039	16.466925	4.380631	16.193739	12.904135	14.071793	7.676514	8.703841	18.047632	37.752731	46.388943	30.522699	8.525322000000001
ENSG00000177688	0.013509	0.055555999999999994	0.037644	0.180641	0.247685	0.11691900000000001	0.016276	0.44037600000000005	0.078814	0.240204	0.486687	0.5090819999999999	0.028691	3.3202089999999997	0.056469000000000005	0.190495	0.10366500000000001	0.186443	0.159976	0.054145000000000006	0.114933	0.054221000000000005	0.039807	0.1579	0.013603	0.122824	2.891021	0.234738	0.279449	0.743355	3.70745	0.030672	0.09150499999999999	0.11056300000000001	0.014438999999999999	2.2809150000000002	0.171401	0.107225	0.067137	0.182038	0.248113
ENSG00000229146	0.0			0.015211							0.015452																0.022835			0.034879	0.008151						0.004399			0.067827	
ENSG00000203588	0.167401	0.11608199999999999	0.18718900000000002	0.071498	0.252463	0.127856	0.001655	0.175867	0.23045900000000002	0.120198	0.143773	0.090445	0.002081	0.087935	0.214838	0.036258	0.102377	0.009976	0.18033	0.218293	0.112041	0.001341	0.0	0.0792	0.111733	0.165682	0.24704299999999998	0.114925	0.898444	0.026146	0.025742	0.096054	0.322992	0.076894	0.050312	0.126876	0.060814	0.056161	0.493295	0.0	0.040705
ENSG00000199363	0.0	0.908328	0.602887	0.0	1.1144610000000001	1.1067870000000002	0.0	0.356087	0.48526400000000003	0.099609	0.108207	0.048392000000000004	0.0	1.225198	1.303133	0.46253999999999995	0.175567	0.145809	0.143779	0.0	0.793704	0.435778	0.0	0.110043	0.095449	0.0	0.7327600000000001	0.493828	0.770654	0.317774	0.46596499999999996	0.037206	0.302267	0.150127	0.332988	0.272029	0.082666	0.209802	0.21293099999999998	0.0	0.0
ENSG00000164520	0.07914	0.051536	0.145021	0.031767000000000004	0.077122	0.108956	0.045467	0.124447	0.165132	0.047189999999999996	0.04528	0.056201	0.050163	0.050335000000000005	0.138036	0.076771	0.034506	0.494278	0.040258999999999996	0.151614	0.285235	0.034939	0.040415	0.08897000000000001	0.022959	0.10925499999999999	0.159571	0.5074420000000001	0.19889600000000002	0.033477999999999994	0.021049000000000002	0.003411	0.034662	0.11338499999999999	0.095928	0.068385	0.008884	0.094191	0.10541099999999999	0.00677	0.053706
ENSG00000258215	0.0	0.083311	0.0	0.0	0.0	0.0	0.0	0.123556	0.0	0.05139	0.047237	0.052239	0.0	0.045624	0.0	0.0	0.0	0.052513	0.0	0.0	0.024596	0.0	0.0	0.0	0.04514	0.0	0.0	0.067708	0.0	0.0	0.0	0.0	0.027893	0.0	0.0	0.0	0.039925999999999996	0.098687	0.032138	0.0	0.0
ENSG00000255429															0.0						0.091048						0.155426	0.085897										0.0			0.149198
ENSG00000258125	0.301248							4.338815		2.432541				7.78943	0.045074	8.595125999999999					0.417062	0.211955	2.6144130000000003						3.5078980000000004											0.275221	
ENSG00000255864	0.144152	0.629977	0.439488	0.227952	0.036933999999999995	0.994705	0.061534000000000005	0.011274	0.116855		0.276471	0.152896	0.124678	0.526978	0.12233	0.021159999999999998	0.035862	0.499755	0.358749	0.192279	0.290037	0.079897	0.585923	0.185808	0.034206	0.6619970000000001	0.31596799999999997	0.140428	0.112403	0.479799	0.087322	0.18451099999999998	0.018573	0.16488699999999998		0.273981	0.386963	0.104484	0.24247600000000002		0.26650300000000005
ENSG00000280757																																									
ENSG00000259722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03746	0.018076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206532		0.027551	0.154581	0.059566999999999995	0.11548199999999999	0.375828	0.027416000000000003	4.281669	0.17408900000000002	0.17273	0.169256	0.24821500000000002	0.068288	3.852054	0.028829	0.020087999999999998	0.111917	0.149989			0.138574	0.468732	2.393617	0.20474	0.05472899999999999	0.158959	0.215048		1.326997	0.089666	0.014262	0.197605	0.122833	0.046928	0.017472	0.026782999999999998	0.10338299999999999	0.14759	0.202078	0.280933	0.054385
ENSG00000252955																																									
ENSG00000226963	0.350436	0.783193	0.45782	0.357898	0.552348	0.77755	0.0	3.643311	0.12525	0.618106	2.650744	0.848102	0.0	0.35241100000000003	0.771039	3.9737730000000004	0.23560799999999998	1.798977	0.34302	1.1507610000000001	1.176939	0.0	0.8780540000000001	0.384583	0.043883	2.092235	0.76586	0.22553600000000001	0.256461	0.221692	0.097933	0.24512199999999998	0.339812	0.384694	0.131222	0.06297	0.11272599999999999	2.854641	0.24994499999999997	2.8860959999999998	0.611001
ENSG00000263931	0.0		0.0			0.052736				0.0	0.0	0.0		0.0		0.0	0.254633	0.024193	0.014311		0.0			0.044079		0.027708999999999998	0.0	0.058947	0.0								0.0		0.084018		0.161303
ENSG00000230426	0.013958000000000002			0.004328				0.010894		0.151384				0.051136	0.083392	0.007186					0.035137		0.027074	0.042089999999999995			0.520613		0.304751			0.01273			0.006695						
ENSG00000233430	0.008839		0.008683		0.0034240000000000004			0.0064670000000000005	0.006519						0.010589		0.002973	0.003123	0.020778		0.006171			0.018741			0.004452	0.010212		0.007783		0.006562		0.021246		0.002543		0.001759	0.022505		
ENSG00000278847	0.170399	0.097205		0.243075		0.185366	0.14841700000000002	0.364347	0.439805	0.263342	0.090121		0.13528099999999998				0.081522	0.156565			0.359356	0.140202	0.247352	0.042073			0.5558810000000001	0.303747	0.0	0.14035899999999998		0.239708	0.055414	0.12118699999999999	0.223045	1.169067	0.090652	0.230931		0.98679	
ENSG00000110756	6.978099	21.852923999999998	9.195271	9.325966000000001	11.9952	11.164057000000001	2.599	12.227705	9.079864	9.427589	9.039774000000001	7.904294999999999	3.4720839999999997	11.0056	6.896580999999999	15.334334	17.174742000000002	13.799447	5.1901660000000005	25.447751999999998	13.821832999999998	6.681708	7.974491	14.698856	10.83145	11.964126	18.421626999999997	16.192053	15.836034	12.281341000000001	14.732560999999999	4.09476	8.728589	13.105945	59.174149	8.878765	7.274227000000001	6.121036	12.133661	5.342053	7.850631
ENSG00000229988			0.075136				0.0				0.014903													0.060360000000000004			0.013631	0.0	0.08408		0.006967							0.0			0.0
ENSG00000156575																				0.0																					
ENSG00000253885	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.025072999999999998	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0		0.02623	0.030239999999999996	0.0	0.0			0.0	0.0	0.0	0.0
ENSG00000227161	0.0	0.0	0.0	0.0	0.064047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122401	0.0	0.0	0.0	0.0	0.143532	0.0	0.0	0.0	0.0	0.09263400000000001	0.092534	0.100879	0.101625	0.0	0.0	0.0	0.0	0.0	0.0	0.11817799999999999	0.068885	0.0	0.015296	0.0	0.0
ENSG00000278958	0.0	0.015519	0.0	0.0				0.006268		0.0	0.243765	0.004164999999999999		0.0	0.0	0.16084					0.019531	0.028194999999999998	0.054973	0.0			0.0		0.044358			0.191648	0.026975		0.0	0.049292		0.038971	0.0	0.0	0.0
ENSG00000282511	0.030333				0.015144			0.030851	0.004173	0.089877		0.015290999999999999		0.034045	0.012118		0.036722000000000005		0.0		0.026418999999999998	0.020513999999999998	0.079691	0.109321	0.041201	0.0	0.033837		0.021158	0.027757999999999998			0.006263	0.018787			0.019514		0.230329	0.0	0.0
ENSG00000185962																										0.051108	0.09049700000000001		0.100716	0.069982		0.108313									
ENSG00000117707	26.214216	10.881424	14.513843	28.687096	21.857222	54.420773	9.74126	10.432624	13.244913	9.055365	63.423264	17.121792000000003	6.872778	12.371279	28.538898	20.933203	14.046420000000001	9.897249	44.600082	29.3083	5.138619	6.938916000000001	7.112095	33.532345	24.545282	37.662975	32.155857	5.408864	41.367874	10.345649	11.540713	9.002208	10.626704	5.448018	9.110789	19.119152	33.944675	15.541286999999999	15.488707000000002	36.83054	15.050107999999998
ENSG00000277022	0.050516000000000005	0.087766	0.031663	0.062321	0.054252999999999996	0.100337	0.019584	0.025719	0.142567	0.030417000000000003	0.069137	0.064987	0.041923	0.069741	0.012962999999999999	0.296902	0.008142	0.06421	0.137527		0.121528	0.100469	0.020359	0.23211700000000002	0.10344400000000001	0.075666	0.29046700000000003	0.068938	0.39808699999999997	0.007899	0.015068000000000002	0.015962	0.049886	0.032887	0.023447	0.032643	0.049532	0.015484999999999999	0.199483	0.093069	0.017331
ENSG00000276735	0.0	0.0	0.0	0.099799	0.09562799999999999	0.0	0.0	0.043599	0.0	0.0	0.04688	0.084266	0.0	0.0	0.0	0.0	0.0	0.037669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098112	0.0	0.0	0.051962	0.0	0.0	0.0	0.049212	0.0	0.061522	0.026983999999999998	0.0	0.124234	0.0	0.0	0.0
ENSG00000234431	15.620554	15.360667999999999	7.782794	7.956596	17.994608	14.791528	8.23291	10.617311	18.440985	17.350626000000002	11.233477	10.816407	11.184559	10.720321	12.88834	13.546413000000001	5.765897	16.613848	32.762066	12.220719	19.526595999999998	12.35093	6.499308999999999	22.190699	11.532844	9.346025	16.043488	22.677324	33.684253999999996	7.87387	10.794763	9.959653999999999	14.079432999999998	10.156326	11.720374000000001	22.737845999999998	13.725066	14.482809	29.505886	18.243864000000002	11.490401
ENSG00000260945																	0.018614			0.039283										0.0											
ENSG00000259504		0.061798	0.0	0.014136000000000001	0.032442	0.0		0.165663	0.039575	0.033964		0.0	0.011356999999999999	0.0	0.041162			0.04526	0.270583	0.0	0.0	0.017973	0.020681	0.037354000000000005		0.0	0.035296	0.065567	1.1875950000000002	0.14310499999999998	0.0	0.0	0.0	0.0		0.123331		0.028448	0.250367		0.060962999999999996
ENSG00000230026		0.0		0.0		0.018921	0.0	0.0012779999999999998		0.004914	0.018854	0.001489						0.0	0.070417	0.0	0.013231999999999999	0.0	0.013437000000000001		0.018017	0.011098	0.0		0.046775				0.044532			0.0			0.0		
ENSG00000229161	0.03107	0.41687399999999997	0.062734	0.08198	0.09904	0.398622	0.186341	0.243216	0.156551	0.118073	0.104129	0.249942	0.044767	0.38918400000000003	0.13860899999999998	0.151049	0.166984	0.347827	0.17447000000000001	0.116514	0.23018899999999998	0.13173800000000002	0.052369000000000006	0.131866	0.11738599999999999	0.400638	0.201708	0.47942700000000005	0.194872	0.1765	0.034664	0.167262	0.096578	0.09434400000000001	0.373812	0.072951	0.12579400000000002	0.08205	0.273037	0.14636400000000002	0.034258
ENSG00000272904	0.0	0.024606	0.0	0.014638	0.5467890000000001	0.161123	0.018443	0.0	1.849393	0.238885	0.10903900000000001	1.0137200000000002	0.0	0.019504	0.010909	0.0	0.158582	0.0	4.384297	0.730957	0.072773	0.0	0.182952	0.200705	1.7804099999999998	0.0	0.147045	2.11971	8.314223	0.133903	2.517288	0.0	0.19417	0.119272	0.320414	0.038067000000000004	0.0		0.9682700000000001	0.0	0.14185699999999998
ENSG00000225062	1.049336	0.832203	1.559088	3.4080800000000004	0.438119	1.931082	2.657335	1.580619	0.727827	4.565189	2.2433520000000002	1.484205	0.833362	2.234438	0.48795200000000005	0.747639	4.663702	0.7908350000000001	0.917479	0.249075	0.698635	3.030035	1.637051	0.8854870000000001	0.207783	0.97509	1.9947689999999998	0.631783	1.138516	1.156975	1.4684190000000001	0.5195270000000001	0.996459	0.6071439999999999	2.010652	1.580719	1.614958	1.040063	0.11678399999999999	0.8936780000000001	0.846886
ENSG00000152939	6.840425	16.664348999999998	6.9649220000000005	4.286594	18.875866000000002	23.980407999999997	3.457218	13.369072000000001	14.705839000000001	6.771903999999999	10.414669	12.838695	3.841286	22.370338	14.582588000000001	18.046105999999998	5.815594	23.320217	8.821869	30.122770000000003	6.759032	3.7247209999999997	27.023283000000003	10.339589	7.943578	22.851978	9.277691	3.9618480000000003	10.582638000000001	6.651735	2.95107	7.597428999999999	9.434949000000001	17.065136	6.729372	7.607759	7.852550999999999	7.321803999999999	16.830133	12.428015	46.486187
ENSG00000248050	1.1889020000000001	0.012364	0.042675	2.221995	0.008306000000000001	0.45425	0.108341	0.019787	0.09489	0.149294	0.384092	0.028593	0.06348999999999999	0.21987800000000002	0.007723999999999999	0.03688	7.9367149999999995	0.202871	0.195511	0.490802	0.068224	0.117299	0.156934	0.28415799999999997	0.060825	0.21526599999999999	0.062084	0.05151699999999999	0.10471199999999999	2.33313	0.049155000000000004	0.387463	0.126655	0.251744	0.41802399999999995	0.038418	1.560186	2.051023	0.515242	0.135934	0.19948
ENSG00000256229	0.140761	0.16028499999999998	2.035559	0.08644500000000001	0.33164099999999996	0.048152	0.018362	0.381865	0.350159	0.195679	0.078433	0.1026	0.087003	1.6534330000000002	0.201585	0.394517	0.185365	0.303792	0.152412	0.194652	0.616042	0.161423	0.608766	0.42988000000000004	0.197437	0.379051	1.6975639999999999	0.922575	6.27444	0.12094300000000001	0.04212	0.053690999999999996	0.241162	0.3277	0.035227	0.032927	0.18166	0.153902	1.7177959999999999	0.302915	0.183367
ENSG00000235217	0.198632	0.261689	0.14996700000000002	0.050314	0.71797	0.31042	0.147556	0.47042700000000004	0.901912	0.433777	0.10948	0.18425899999999998	0.137398	0.509071	0.493881	0.354229	0.131802	1.245266	0.48556099999999996	1.306967	0.28046	0.12116199999999999	0.255896	0.660142	0.39114499999999996	0.34155599999999997	1.300216	0.137166	0.522317	0.091015	0.11681300000000001	0.154468	0.33565500000000004	0.375058	0.090892	0.29176399999999997	0.147058	0.1752	0.489737	0.48349200000000003	0.380225
ENSG00000263207	0.0			0.0		0.0		0.0		0.0	0.0				0.0	0.0	0.0	0.0	0.159444	0.0	0.0		0.0				0.0	0.0						0.0		0.0	0.0	0.0	0.6598069999999999		
ENSG00000227883			0.0																							0.0		0.023587													
ENSG00000224857	0.203586	0.169286	0.24885700000000002	0.021818999999999998		0.10629000000000001	0.085611	0.016068	0.141371	0.021581		0.023292	0.030160000000000003	0.153078	0.292416	0.270057		0.269717	0.18237	0.043752	0.188096	0.21681999999999998	0.170558	0.067253	0.163881		0.281519	0.091155	0.077434	0.117818	0.168536	0.396161	0.062723	0.035361000000000004	0.035108	0.196553	0.03862	0.096428	0.083248		0.019496
ENSG00000274635	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.189722	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0
ENSG00000235652	0.101128	0.095778	0.052035000000000005	0.050525	0.18534	0.365421	0.083512	0.071878	0.140189	0.0374	0.16375699999999999	0.14018699999999998	0.050449	0.087174	0.063571	0.110873	0.031195	0.10881199999999999	0.181397	0.071034	0.087937	0.076558	0.048816000000000005	0.123519	0.085967	0.091985	0.18648499999999998	0.088588	0.334395	0.068853	0.058525	0.073869	0.08267100000000001	0.051985	0.047006	0.14774	0.097794	0.055797	0.16747599999999999	0.060937	0.036566
ENSG00000252198	0.0	0.0	0.0	0.0	0.10887000000000001	0.0	0.137131	0.040835	0.0	0.0	0.0	0.044395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095429	0.0	0.0	0.0	0.0	0.20676	0.093707	0.175128	0.095816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074225	0.00595	0.167292	0.0	0.0
ENSG00000280699																																									
ENSG00000143363	7.999650999999999	11.992958999999999	12.733108999999999	12.487129	17.350920000000002	24.561101999999998	9.056485	17.279111999999998	17.235519	14.610569	16.839087	36.229084	8.380854	9.80367	30.217178000000004	13.842164000000002	5.890630000000001	56.796829	61.541862	20.760885000000002	11.08383	4.792265	19.473059	8.017861	20.134939000000003	9.98333	24.388882000000002	11.144161	20.84074	9.808836	5.748328	5.459516000000001	10.944721000000001	13.652995	5.511223	13.262826	7.807708	7.739072999999999	11.851639	12.249245	12.869397
ENSG00000175393																		0.022389						0.031549																	
ENSG00000270133	0.050828	0.112846	0.035649	0.076463	0.0	0.0	0.0	0.019835	0.033631	0.127617	0.007998	0.14512	0.0	0.070671	0.0	0.048048	0.0	0.10633599999999999	0.0	0.0	0.36190900000000004	0.025092	0.0	0.03845	0.047484	0.0	0.315411	0.159499	0.225758	0.165863	0.0	0.12570499999999998	0.060338	0.049108	0.0	0.032292	0.053517999999999996	0.073701	0.194886	0.0	0.013537
ENSG00000264349	0.028556	0.396241	0.297086	0.361873	0.163088	0.841736	0.0	0.303665	0.363582	0.019554	0.931625	0.381628	0.165295	0.388858	0.08971900000000001	0.724341	0.0	1.158007	0.212573	0.24445999999999998	0.045573	0.05169	0.268992	0.0	0.0	0.116373	0.490438	0.36739499999999997	0.765749	0.0	0.459967	0.351495	0.34315300000000004	0.0	0.0	0.331355	0.12153399999999999	0.224081	0.81523	0.0	0.135729
ENSG00000228971		0.11652699999999999				0.024134		0.025352	0.06932200000000001				0.037126	0.34978000000000004						0.0		0.06416799999999999					0.186878	0.0	0.169015			0.257884			0.02051	0.604375		0.033914			
ENSG00000274188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14380199999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280153	0.407394	0.8042520000000001	0.538929	0.690499	1.429473	1.355167	0.245824	1.067104	0.935008	4.135426	0.42150600000000005	0.717796	0.74943	0.545692	1.0532979999999998	0.39615300000000003	0.341254	3.718739	3.4624610000000002	0.399479	3.184551	0.603753	0.8252879999999999	2.600782	1.383881	0.755175	2.533969	1.9192630000000002	2.134859	0.46358900000000003	0.307664	0.606183	2.0187459999999997	1.091673	0.647928	0.673304	0.521712	0.524939	4.037299	1.302414	0.773099
ENSG00000261842	0.115799	0.015621000000000001	0.046058		0.075227	0.0	0.065105	0.057545000000000006	0.08236900000000001	0.041085	0.021404	0.023881		0.022812	0.110976	0.035473000000000005		0.013261000000000002	0.039742	0.027946	0.019249000000000002	0.014569	0.021917	0.014193	0.033738	0.01564	0.010801	0.011775	0.029452	0.013323	0.085261	0.033542	0.013946	0.027191000000000003	0.023481000000000002	0.031263		0.012669	0.019283		0.037574
ENSG00000268949	0.037462999999999996	0.0	0.009317	0.004072	0.0039700000000000004	0.0	0.0017510000000000002	0.020411000000000002	0.015678	0.0	0.014806	0.0	0.003204	0.007914000000000001	0.001403	0.038456	0.0	0.02779	0.015613	0.017480000000000002	0.022501	0.008948999999999999	0.0	0.0	0.007823	0.002204	0.106582	0.0015630000000000002	0.32753699999999997	0.001509	0.017366	0.021217	0.0	0.004679	0.0012439999999999999	0.060987	0.0	0.02266	0.003034	0.0	0.0
ENSG00000254829	9.396649	11.60633	5.721443	1.3700370000000002	11.551636	4.107451	2.864805	7.817323	8.999539	8.446438	2.466493	2.707993	0.6856720000000001	10.860092	5.294351	2.514948	5.187581	11.507703	21.294287	1.2620790000000002	1.1728120000000002	6.137803	3.194443	5.1966980000000005	0.103288	3.876637	1.1503290000000002	13.654029000000001	5.805361	0.43941199999999997	9.629088000000001	5.909179	3.1610810000000003	0.624609	2.458589	8.221096000000001	3.821882	2.142785	0.12112	2.954329	0.151799
ENSG00000100448			0.323071	1.6851099999999999	0.023532	0.15403	0.104349	0.58618	0.043425	7.298014	0.475617	0.257857	0.174603	0.018531	0.119131	4.2013050000000005	0.021875		0.033589	0.084632	0.040088	0.07069500000000001	1.3549579999999999	0.30543400000000004	0.177819	1.026132		0.054602	0.131083	0.782641	0.515124		0.045315	0.217987	0.065789		0.07837899999999999	0.020799	0.020885	0.083342	0.075152
ENSG00000102290	0.0	0.0	0.0	0.0	0.009751000000000001	0.0	0.0	0.0	0.003001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001568	0.005289	0.0	0.0	0.002869	0.0	0.0	0.0	0.0	0.0	0.0025989999999999997	0.0	0.0	0.0	0.00186	0.0	0.002395	0.0	0.0
ENSG00000183814	3.610304	3.169462	2.569355	0.867461	1.333523	5.015874	1.484725	1.57371	1.789759	2.530512	0.793802	1.09259	0.285641	0.722801	2.405573	4.165984	0.531451	2.644127	2.885945	4.644315	1.871689	0.5926	1.557856	0.972385	1.429092	0.759109	7.874960000000001	1.8295709999999998	4.904262	0.22689	0.44651	0.706817	0.708346	0.720538	0.401677	1.5326799999999998	0.444133	1.362866	3.327548	0.9583709999999999	1.570127
